Play #,State,Action,Reward,Next State,Terminated
37,"[ 0.31859836 -0.01485496 -0.10277649 -0.05653961 -0.04916837 -0.24713846
  1.          1.        ]",0,-1.07958826956568,"[ 0.31736773 -0.01571151 -0.11274368 -0.03844428 -0.05933623 -0.2033138
  1.          1.        ]",0
37,"[ 0.31736773 -0.01571151 -0.11274368 -0.03844428 -0.05933623 -0.2033138
  1.          1.        ]",0,-1.20441888549247,"[ 0.3160588  -0.01616159 -0.12270166 -0.02035052 -0.06740525 -0.16134554
  1.          1.        ]",0
37,"[ 0.3160588  -0.01616159 -0.12270166 -0.02035052 -0.06740525 -0.16134554
  1.          1.        ]",0,-1.27355165169778,"[ 0.31467333 -0.01621233 -0.13271496 -0.00252867 -0.07316062 -0.11507972
  1.          1.        ]",0
37,"[ 0.31467333 -0.01621233 -0.13271496 -0.00252867 -0.07316062 -0.11507972
  1.          1.        ]",0,-1.25585061438941,"[ 0.31321222 -0.01588997 -0.14245223  0.01414204 -0.07678135 -0.0723976
  1.          1.        ]",0
37,"[ 0.31321222 -0.01588997 -0.14245223  0.01414204 -0.07678135 -0.0723976
  1.          1.        ]",0,-1.15066418393638,"[ 0.31167382 -0.01527674 -0.15090302  0.02709977 -0.07969045 -0.05817727
  1.          1.        ]",0
37,"[ 0.31167382 -0.01527674 -0.15090302  0.02709977 -0.07969045 -0.05817727
  1.          1.        ]",0,-0.995707857523762,"[ 0.31006175 -0.01449386 -0.15779054  0.03461064 -0.08307046 -0.06760445
  1.          1.        ]",0
37,"[ 0.31006175 -0.01449386 -0.15779054  0.03461064 -0.08307046 -0.06760445
  1.          1.        ]",0,-0.819565991775363,"[ 0.30838615 -0.01367861 -0.16327372  0.03599016 -0.08732558 -0.08511068
  1.          1.        ]",0
37,"[ 0.30838615 -0.01367861 -0.16327372  0.03599016 -0.08732558 -0.08511068
  1.          1.        ]",0,-0.661277836269207,"[ 0.3066598  -0.01296028 -0.16766855  0.03163034 -0.09226151 -0.09872922
  1.          1.        ]",0
37,"[ 0.3066598  -0.01296028 -0.16766855  0.03163034 -0.09226151 -0.09872922
  1.          1.        ]",0,-0.565313793208944,"[ 0.30489397 -0.01243922 -0.17132172  0.02282563 -0.09749095 -0.10460018
  1.          1.        ]",0
37,"[ 0.30489397 -0.01243922 -0.17132172  0.02282563 -0.09749095 -0.10460018
  1.          1.        ]",0,-0.010933083517372,"[ 0.30314732 -0.0124012  -0.17448425  0.00167913 -0.09769028 -0.00400469
  1.          1.        ]",0
37,"[ 0.30314732 -0.0124012  -0.17448425  0.00167913 -0.09769028 -0.00400469
  1.          1.        ]",0,-0.180490670625844,"[ 0.3013727  -0.01272636 -0.17658496 -0.01450934 -0.09856704 -0.01754084
  1.          1.        ]",0
37,"[ 0.3013727  -0.01272636 -0.17658496 -0.01450934 -0.09856704 -0.01754084
  1.          1.        ]",0,0.16957833683464,"[ 0.29961196 -0.01317586 -0.17460582 -0.02007584 -0.10003491 -0.02936479
  1.          1.        ]",0
37,"[ 0.29961196 -0.01317586 -0.17460582 -0.02007584 -0.10003491 -0.02936479
  1.          1.        ]",0,-9.62561569245413,"[ 0.29788333 -0.01356038 -0.17180532 -0.01716092 -0.10109669 -0.02124289
  0.          1.        ]",0
37,"[ 0.29788333 -0.01356038 -0.17180532 -0.01716092 -0.10109669 -0.02124289
  0.          1.        ]",0,0.578730943640196,"[ 0.2962002  -0.01375214 -0.16850641 -0.00851148 -0.10092095  0.00350976
  0.          1.        ]",0
37,"[ 0.2962002  -0.01375214 -0.16850641 -0.00851148 -0.10092095  0.00350976
  0.          1.        ]",0,0.711862176148642,"[ 0.29456815 -0.01369564 -0.16498873  0.0026306  -0.09914676  0.03548196
  0.          1.        ]",0
37,"[ 0.29456815 -0.01369564 -0.16498873  0.0026306  -0.09914676  0.03548196
  0.          1.        ]",0,0.783809033412865,"[ 0.2929862  -0.01340378 -0.16151875  0.01318952 -0.09585571  0.06582151
  0.          1.        ]",0
37,"[ 0.2929862  -0.01340378 -0.16151875  0.01318952 -0.09585571  0.06582151
  0.          1.        ]",0,0.834897269405062,"[ 0.29144773 -0.0129395  -0.15829201  0.02091039 -0.09145377  0.08804129
  0.          1.        ]",0
37,"[ 0.29144773 -0.0129395  -0.15829201  0.02091039 -0.09145377  0.08804129
  0.          1.        ]",0,1.03629242496314,"[ 0.28996068 -0.01237785 -0.15376301  0.02526234 -0.08644368  0.10019394
  0.          1.        ]",0
37,"[ 0.28996068 -0.01237785 -0.15376301  0.02526234 -0.08644368  0.10019394
  0.          1.        ]",0,-8.99714789170951,"[ 0.28851175 -0.01178526 -0.14916635  0.02657975 -0.08219602  0.08495632
  0.          0.        ]",0
37,"[ 0.28851175 -0.01178526 -0.14916635  0.02657975 -0.08219602  0.08495632
  0.          0.        ]",0,0.958454705079831,"[ 0.28709832 -0.01124875 -0.14525504  0.0240548  -0.07832783  0.07736608
  0.          0.        ]",0
37,"[ 0.28709832 -0.01124875 -0.14525504  0.0240548  -0.07832783  0.07736608
  0.          0.        ]",0,0.892208795078993,"[ 0.28571558 -0.01080225 -0.14155152  0.0200125  -0.07507878  0.06498177
  0.          0.        ]",0
37,"[ 0.28571558 -0.01080225 -0.14155152  0.0200125  -0.07507878  0.06498177
  0.          0.        ]",0,0.814875995583222,"[ 0.2843631  -0.01044973 -0.13787144  0.01579699 -0.07248043  0.05196688
  0.          0.        ]",0
37,"[ 0.2843631  -0.01044973 -0.13787144  0.01579699 -0.07248043  0.05196688
  0.          0.        ]",0,0.753897657439758,"[ 0.28304347 -0.01017125 -0.13406812  0.01247779 -0.07039625  0.04168216
  0.          0.        ]",0
37,"[ 0.28304347 -0.01017125 -0.13406812  0.01247779 -0.07039625  0.04168216
  0.          0.        ]",0,0.724507672360055,"[ 0.28176108 -0.00993339 -0.13005903  0.01065582 -0.06859393  0.03604424
  0.          0.        ]",0
37,"[ 0.28176108 -0.00993339 -0.13005903  0.01065582 -0.06859393  0.03604424
  0.          0.        ]",0,0.725044109150041,"[ 0.28052074 -0.00970057 -0.12583037  0.01042903 -0.06682422  0.03539254
  0.          0.        ]",0
37,"[ 0.28052074 -0.00970057 -0.12583037  0.01042903 -0.06682422  0.03539254
  0.          0.        ]",0,0.743717602908419,"[ 0.27932605 -0.00944401 -0.12142424  0.01148792 -0.06488512  0.03878016
  0.          0.        ]",0
37,"[ 0.27932605 -0.00944401 -0.12142424  0.01148792 -0.06488512  0.03878016
  0.          0.        ]",0,0.76800092761426,"[ 0.27817947 -0.00914722 -0.11691535  0.01328661 -0.06265955  0.04451009
  0.          0.        ]",0
37,"[ 0.27817947 -0.00914722 -0.11691535  0.01328661 -0.06265955  0.04451009
  0.          0.        ]",0,0.79003751165348,"[ 0.2770813  -0.0088069  -0.11238496  0.01523042 -0.06012337  0.05072336
  0.          0.        ]",0
37,"[ 0.2770813  -0.0088069  -0.11238496  0.01523042 -0.06012337  0.05072336
  0.          0.        ]",0,0.806345655606869,"[ 0.27603054 -0.00843071 -0.10790022  0.01683115 -0.05732909  0.05588571
  0.          0.        ]",0
37,"[ 0.27603054 -0.00843071 -0.10790022  0.01683115 -0.05732909  0.05588571
  0.          0.        ]",0,0.815520780955182,"[ 0.27502546 -0.00803271 -0.10350083  0.01780008 -0.05437516  0.05907907
  0.          0.        ]",0
37,"[ 0.27502546 -0.00803271 -0.10350083  0.01780008 -0.05437516  0.05907907
  0.          0.        ]",0,0.816854736439595,"[ 0.2740639  -0.00762855 -0.09919581  0.01807118 -0.05137119  0.06007982
  0.          0.        ]",0
37,"[ 0.2740639  -0.00762855 -0.09919581  0.01807118 -0.05137119  0.06007982
  0.          0.        ]",0,0.810491424324546,"[ 0.27314425 -0.00723108 -0.09496899  0.01776444 -0.04840863  0.05925118
  0.          0.        ]",0
37,"[ 0.27314425 -0.00723108 -0.09496899  0.01776444 -0.04840863  0.05925118
  0.          0.        ]",0,0.798348481304572,"[ 0.27226534 -0.00684814 -0.09078841  0.01711251 -0.04554273  0.0573181
  0.          0.        ]",0
37,"[ 0.27226534 -0.00684814 -0.09078841  0.01711251 -0.04554273  0.0573181
  0.          0.        ]",0,0.783682763642609,"[ 0.27142698 -0.00648149 -0.0866181   0.01637669 -0.04278744  0.05510541
  0.          0.        ]",0
37,"[ 0.27142698 -0.00648149 -0.0866181   0.01637669 -0.04278744  0.05510541
  0.          0.        ]",0,0.769913315781366,"[ 0.2706297  -0.00612823 -0.08242831  0.0157759  -0.04012183  0.05331155
  0.          0.        ]",0
37,"[ 0.2706297  -0.00612823 -0.08242831  0.0157759  -0.04012183  0.05331155
  0.          0.        ]",0,0.759475808097903,"[ 0.2698742  -0.0057823  -0.07820065  0.01544278 -0.03750356  0.05236514
  0.          0.        ]",0
37,"[ 0.2698742  -0.0057823  -0.07820065  0.01544278 -0.03750356  0.05236514
  0.          0.        ]",0,0.753025026818463,"[ 0.2691614  -0.00543701 -0.07393031  0.0154117  -0.03488437  0.05238314
  0.          0.        ]",0
37,"[ 0.2691614  -0.00543701 -0.07393031  0.0154117  -0.03488437  0.05238314
  0.          0.        ]",0,0.749878713453683,"[ 0.26849213 -0.00508664 -0.06962399  0.01563388 -0.03222352  0.05321645
  0.          0.        ]",0
37,"[ 0.26849213 -0.00508664 -0.06962399  0.01563388 -0.03222352  0.05321645
  0.          0.        ]",0,0.748780976151757,"[ 0.2678667  -0.00472769 -0.06529523  0.01600952 -0.02949602  0.05454971
  0.          0.        ]",0
37,"[ 0.2678667  -0.00472769 -0.06529523  0.01600952 -0.02949602  0.05454971
  0.          0.        ]",0,0.748391284561862,"[ 0.26728553 -0.00435933 -0.0609597   0.01642501 -0.02669499  0.05602045
  0.          0.        ]",0
37,"[ 0.26728553 -0.00435933 -0.0609597   0.01642501 -0.02669499  0.05602045
  0.          0.        ]",0,0.74773780605608,"[ 0.26674825 -0.00398278 -0.05663043  0.01678443 -0.02382902  0.05731916
  0.          0.        ]",0
37,"[ 0.26674825 -0.00398278 -0.05663043  0.01678443 -0.02382902  0.05731916
  0.          0.        ]",0,0.746000712059391,"[ 0.2662545  -0.00360059 -0.05231542  0.01702942 -0.02091622  0.05825575
  0.          0.        ]",0
37,"[ 0.2662545  -0.00360059 -0.05231542  0.01702942 -0.02091622  0.05825575
  0.          0.        ]",0,0.742578392097528,"[ 0.2658041  -0.00321571 -0.04801674  0.01714451 -0.01797736  0.05877689
  0.          0.        ]",0
37,"[ 0.2658041  -0.00321571 -0.04801674  0.01714451 -0.01797736  0.05877689
  0.          0.        ]",0,0.737051718383313,"[ 0.2653966  -0.00283058 -0.04373157  0.01715061 -0.01503001  0.05894697
  0.          0.        ]",0
37,"[ 0.2653966  -0.00283058 -0.04373157  0.01715061 -0.01503001  0.05894697
  0.          0.        ]",0,0.72914257861612,"[ 0.2650319  -0.00244667 -0.03945395  0.01709082 -0.01208484  0.05890351
  0.          0.        ]",0
37,"[ 0.2650319  -0.00244667 -0.03945395  0.01709082 -0.01208484  0.05890351
  0.          0.        ]",0,0.7186323340275,"[ 0.26470995 -0.00206433 -0.0351772   0.01701414 -0.00914457  0.05880512
  0.          0.        ]",0
37,"[ 0.26470995 -0.00206433 -0.0351772   0.01701414 -0.00914457  0.05880512
  0.          0.        ]",0,0.705166010871874,"[ 0.2644307  -0.00168302 -0.03089559  0.01696166 -0.00620526  0.05878625
  0.          0.        ]",0
37,"[ 0.2644307  -0.00168302 -0.03089559  0.01696166 -0.00620526  0.05878625
  0.          0.        ]",0,0.687942189682275,"[ 0.2641945  -0.00130165 -0.02660586  0.01695809 -0.00325884  0.05892815
  0.          0.        ]",0
37,"[ 0.2641945  -0.00130165 -0.02660586  0.01695809 -0.00325884  0.05892815
  0.          0.        ]",0,0.665588610747879,"[ 0.26400146 -0.00091899 -0.02230695  0.01700944 -0.0002962   0.05925282
  0.          0.        ]",0
37,"[ 0.26400146 -0.00091899 -0.02230695  0.01700944 -0.0002962   0.05925282
  0.          0.        ]",0,0.044069127343775,"[ 0.26383695 -0.00054595 -0.01935664  0.01657965  0.00258662  0.05766226
  0.          0.        ]",0
37,"[ 0.26383695 -0.00054595 -0.01935664  0.01657965  0.00258662  0.05766226
  0.          0.        ]",0,-0.105427824950265,"[ 2.6368436e-01 -1.9135713e-04 -1.8035110e-02  1.5753392e-02
  5.3340355e-03  5.4955810e-02  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.6368436e-01 -1.9135713e-04 -1.8035110e-02  1.5753392e-02
  5.3340355e-03  5.4955810e-02  0.0000000e+00  0.0000000e+00]",0,-0.182086835976179,"[ 2.6353341e-01  1.4728069e-04 -1.7764501e-02  1.5042830e-02
  7.9744142e-03  5.2813254e-02  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.6353341e-01  1.4728069e-04 -1.7764501e-02  1.5042830e-02
  7.9744142e-03  5.2813254e-02  0.0000000e+00  0.0000000e+00]",0,-0.250251241215771,"[ 0.2633794   0.00048034 -0.01804073  0.01478586  0.0105828   0.05217131
  0.          0.        ]",0
37,"[ 0.2633794   0.00048034 -0.01804073  0.01478586  0.0105828   0.05217131
  0.          0.        ]",0,-0.311355733693094,"[ 0.26321965  0.00081841 -0.01866264  0.01500305  0.01323551  0.05305671
  0.          0.        ]",0
37,"[ 0.26321965  0.00081841 -0.01866264  0.01500305  0.01323551  0.05305671
  0.          0.        ]",0,-0.362536113482367,"[ 0.2630517   0.00116849 -0.01957654  0.01553131  0.01598372  0.05496638
  0.          0.        ]",0
37,"[ 0.2630517   0.00116849 -0.01957654  0.01553131  0.01598372  0.05496638
  0.          0.        ]",0,-0.3974896761815,"[ 0.26287365  0.0015333  -0.02070301  0.01617934  0.01884886  0.05730385
  0.          0.        ]",0
37,"[ 0.26287365  0.0015333  -0.02070301  0.01617934  0.01884886  0.05730385
  0.          0.        ]",0,-0.411329950986143,"[ 0.262685    0.00191232 -0.02188961  0.01680244  0.02182862  0.05959561
  0.          0.        ]",0
37,"[ 0.262685    0.00191232 -0.02188961  0.01680244  0.02182862  0.05959561
  0.          0.        ]",0,-0.403694362566675,"[ 0.26248655  0.00230288 -0.02295637  0.01730972  0.02490473  0.06152125
  0.          0.        ]",0
37,"[ 0.26248655  0.00230288 -0.02295637  0.01730972  0.02490473  0.06152125
  0.          0.        ]",0,-0.378693001538505,"[ 0.26228085  0.00270124 -0.02375743  0.017649    0.02804893  0.06288216
  0.          0.        ]",0
37,"[ 0.26228085  0.00270124 -0.02375743  0.017649    0.02804893  0.06288216
  0.          0.        ]",0,-0.342952852669786,"[ 0.26207095  0.00310308 -0.02421512  0.01779658  0.03122809  0.0635808
  0.          0.        ]",0
37,"[ 0.26207095  0.00310308 -0.02421512  0.01779658  0.03122809  0.0635808
  0.          0.        ]",0,-0.303709663000902,"[ 0.2618599   0.00350412 -0.0243226   0.01775508  0.03440898  0.06361563
  0.          0.        ]",0
37,"[ 0.2618599   0.00350412 -0.0243226   0.01775508  0.03440898  0.06361563
  0.          0.        ]",0,-0.267415534065435,"[ 0.26165056  0.00390076 -0.02412898  0.01755199  0.03756292  0.06307668
  0.          0.        ]",0
37,"[ 0.26165056  0.00390076 -0.02412898  0.01755199  0.03756292  0.06307668
  0.          0.        ]",0,-0.238883861799806,"[ 0.26144487  0.00429033 -0.02371955  0.01723444  0.04066923  0.06212467
  0.          0.        ]",0
37,"[ 0.26144487  0.00429033 -0.02371955  0.01723444  0.04066923  0.06212467
  0.          0.        ]",0,-0.221053894848232,"[ 0.26124382  0.00467167 -0.02319689  0.01685985  0.04371725  0.06095986
  0.          0.        ]",0
37,"[ 0.26124382  0.00467167 -0.02319689  0.01685985  0.04371725  0.06095986
  0.          0.        ]",0,-0.21486521952604,"[ 0.26104745  0.00504464 -0.02266401  0.01648547  0.04670646  0.05978421
  0.          0.        ]",0
37,"[ 0.26104745  0.00504464 -0.02266401  0.01648547  0.04670646  0.05978421
  0.          0.        ]",0,-0.219484335395656,"[ 0.2608551   0.00541035 -0.02221024  0.01615953  0.04964499  0.05877098
  0.          0.        ]",0
37,"[ 0.2608551   0.00541035 -0.02221024  0.01615953  0.04964499  0.05877098
  0.          0.        ]",0,-0.232603459924469,"[ 0.26066542  0.00577073 -0.02190051  0.01591527  0.05254709  0.0580431
  0.          0.        ]",0
37,"[ 0.26066542  0.00577073 -0.02190051  0.01591527  0.05254709  0.0580431
  0.          0.        ]",0,-0.251057831741974,"[ 0.2604769   0.00612786 -0.02176943  0.01576873  0.05543016  0.0576627
  0.          0.        ]",0
37,"[ 0.2604769   0.00612786 -0.02176943  0.01576873  0.05543016  0.0576627
  0.          0.        ]",0,-0.271371315542652,"[ 0.26028785  0.00648405 -0.02182062  0.01571921  0.05831172  0.05763237
  0.          0.        ]",0
37,"[ 0.26028785  0.00648405 -0.02182062  0.01571921  0.05831172  0.05763237
  0.          0.        ]",0,-0.290318407548369,"[ 0.26009685  0.00684107 -0.02203068  0.01575214  0.06120686  0.05790382
  0.          0.        ]",0
37,"[ 0.26009685  0.00684107 -0.02203068  0.01575214  0.06120686  0.05790382
  0.          0.        ]",0,-0.305371518885423,"[ 0.25990278  0.00720035 -0.02235665  0.01584331  0.06412645  0.05839257
  0.          0.        ]",0
37,"[ 0.25990278  0.00720035 -0.02235665  0.01584331  0.06412645  0.05839257
  0.          0.        ]",0,-0.314935919318309,"[ 0.25970516  0.00756248 -0.02274498  0.01596388  0.06707621  0.05899528
  0.          0.        ]",0
37,"[ 0.25970516  0.00756248 -0.02274498  0.01596388  0.06707621  0.05899528
  0.          0.        ]",0,0.747024598887485,"[ 0.25949803  0.00755354 -0.02062067 -0.00039377  0.06697696 -0.00198333
  0.          0.        ]",0
37,"[ 0.25949803  0.00755354 -0.02062067 -0.00039377  0.06697696 -0.00198333
  0.          0.        ]",0,0.453956297023453,"[ 0.25933418  0.00754181 -0.01631243 -0.00051824  0.06690528 -0.00143485
  0.          0.        ]",0
37,"[ 0.25933418  0.00754181 -0.01631243 -0.00051824  0.06690528 -0.00143485
  0.          0.        ]",0,0.454630747897468,"[ 0.2592141   0.00753501 -0.01194591 -0.00030019  0.06685016 -0.00110223
  0.          0.        ]",0
37,"[ 0.2592141   0.00753501 -0.01194591 -0.00030019  0.06685016 -0.00110223
  0.          0.        ]",0,0.44615071405039,"[ 2.5913772e-01  7.5307582e-03 -7.5974301e-03 -1.8872887e-04
  6.6815048e-02 -7.0243096e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5913772e-01  7.5307582e-03 -7.5974301e-03 -1.8872887e-04
  6.6815048e-02 -7.0243096e-04  0.0000000e+00  0.0000000e+00]",3,0.558725220001294,"[ 2.5915450e-01  7.5323675e-03  1.7200516e-03  7.3767311e-05
  6.6789113e-02 -5.0453481e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915450e-01  7.5323675e-03  1.7200516e-03  7.3767311e-05
  6.6789113e-02 -5.0453481e-04  0.0000000e+00  0.0000000e+00]",3,-0.173868400098171,"[ 2.5918561e-01  7.5352644e-03  3.1742316e-03  1.3268556e-04
  6.6741265e-02 -9.3051250e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5918561e-01  7.5352644e-03  3.1742316e-03  1.3268556e-04
  6.6741265e-02 -9.3051250e-04  0.0000000e+00  0.0000000e+00]",0,0.211080090439509,"[ 2.5917512e-01  7.5344061e-03 -1.0599119e-03 -4.2083117e-05
  6.6757232e-02  3.1030414e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5917512e-01  7.5344061e-03 -1.0599119e-03 -4.2083117e-05
  6.6757232e-02  3.1030414e-04  0.0000000e+00  0.0000000e+00]",0,-0.062975339028611,"[ 2.5915879e-01  7.5327968e-03 -1.6799585e-03 -7.2183648e-05
  6.6782571e-02  4.9282092e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915879e-01  7.5327968e-03 -1.6799585e-03 -7.2183648e-05
  6.6782571e-02  4.9282092e-04  0.0000000e+00  0.0000000e+00]",0,0.09470628418331,"[ 2.5915155e-01  7.5320816e-03 -7.3003076e-04 -3.1428401e-05
  6.6793576e-02  2.1414566e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915155e-01  7.5320816e-03 -7.3003076e-04 -3.1428401e-05
  6.6793576e-02  2.1414566e-04  0.0000000e+00  0.0000000e+00]",0,0.066124129024836,"[ 2.5915223e-01  7.5321533e-03  6.9767520e-05  2.9982923e-06
  6.6792540e-02 -2.0482157e-05  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915223e-01  7.5321533e-03  6.9767520e-05  2.9982923e-06
  6.6792540e-02 -2.0482157e-05  0.0000000e+00  0.0000000e+00]",0,-0.020499310192285,"[ 2.5915498e-01  7.5324392e-03  2.7596185e-04  1.1871967e-05
  6.6788375e-02 -8.0934282e-05  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915498e-01  7.5324392e-03  2.7596185e-04  1.1871967e-05
  6.6788375e-02 -8.0934282e-05  0.0000000e+00  0.0000000e+00]",0,0.012392831973209,"[ 2.5915641e-01  7.5325822e-03  1.5302285e-04  6.5831041e-06
  6.6786066e-02 -4.4887212e-05  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915641e-01  7.5325822e-03  1.5302285e-04  6.5831041e-06
  6.6786066e-02 -4.4887212e-05  0.0000000e+00  0.0000000e+00]",0,0.014364862105026,"[ 2.5915653e-01  7.5325822e-03  9.5531404e-06  4.1163051e-07
  6.6785924e-02 -2.8051504e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915653e-01  7.5325822e-03  9.5531404e-06  4.1163051e-07
  6.6785924e-02 -2.8051504e-06  0.0000000e+00  0.0000000e+00]",0,-0.003322664871732,"[ 2.5915614e-01  7.5325109e-03 -4.2499320e-05 -1.8309249e-06
  6.6786557e-02  1.2479579e-05  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915614e-01  7.5325109e-03 -4.2499320e-05 -1.8309249e-06
  6.6786557e-02  1.2479579e-05  0.0000000e+00  0.0000000e+00]",0,0.001232638427865,"[ 2.5915584e-01  7.5325109e-03 -3.0008563e-05 -1.2928776e-06
  6.6787019e-02  8.8089755e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915584e-01  7.5325109e-03 -3.0008563e-05 -1.2928776e-06
  6.6787019e-02  8.8089755e-06  0.0000000e+00  0.0000000e+00]",0,0.00244646531501,"[ 2.5915575e-01  7.5325109e-03 -5.5649298e-06 -2.4267274e-07
  6.6787116e-02  1.6553522e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915575e-01  7.5325109e-03 -5.5649298e-06 -2.4267274e-07
  6.6787116e-02  1.6553522e-06  0.0000000e+00  0.0000000e+00]",0,-4.1289671621314E-05,"[ 2.5915584e-01  7.5325109e-03  5.9938266e-06  2.6191890e-07
  6.6787004e-02 -1.7903801e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915584e-01  7.5325109e-03  5.9938266e-06  2.6191890e-07
  6.6787004e-02 -1.7903801e-06  0.0000000e+00  0.0000000e+00]",0,4.12977527872727E-05,"[ 2.5915593e-01  7.5325109e-03  5.5752439e-06  2.4555078e-07
  6.6786915e-02 -1.6655388e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5915593e-01  7.5325109e-03  5.5752439e-06  2.4555078e-07
  6.6786915e-02 -1.6655388e-06  0.0000000e+00  0.0000000e+00]",1,-0.403890792279198,"[ 2.5911808e-01  7.5305793e-03 -3.7879390e-03 -8.5727072e-05
  6.6780396e-02 -1.3143705e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5911808e-01  7.5305793e-03 -3.7879390e-03 -8.5727072e-05
  6.6780396e-02 -1.3143705e-04  0.0000000e+00  0.0000000e+00]",1,-0.354962553449254,"[ 2.5904626e-01  7.5266100e-03 -7.1414011e-03 -1.7455980e-04
  6.6747293e-02 -6.6214107e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5904626e-01  7.5266100e-03 -7.1414011e-03 -1.7455980e-04
  6.6747293e-02 -6.6214107e-04  0.0000000e+00  0.0000000e+00]",0,0.438909075644844,"[ 2.5901824e-01  7.5250361e-03 -2.7944706e-03 -7.1385177e-05
  6.6734426e-02 -2.5709468e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5901824e-01  7.5250361e-03 -2.7944706e-03 -7.1385177e-05
  6.6734426e-02 -2.5709468e-04  0.0000000e+00  0.0000000e+00]",0,0.230458047957811,"[ 2.5902310e-01  7.5255013e-03  4.9290899e-04  2.0969173e-05
  6.6726997e-02 -1.4456076e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5902310e-01  7.5255013e-03  4.9290899e-04  2.0969173e-05
  6.6726997e-02 -1.4456076e-04  0.0000000e+00  0.0000000e+00]",0,-0.07018097607623,"[ 2.5903493e-01  7.5266454e-03  1.2003356e-03  5.1283329e-05
  6.6708878e-02 -3.5205856e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5903493e-01  7.5266454e-03  1.2003356e-03  5.1283329e-05
  6.6708878e-02 -3.5205856e-04  0.0000000e+00  0.0000000e+00]",0,0.059861201304415,"[ 2.5904083e-01  7.5272177e-03  6.0546736e-04  2.6017573e-05
  6.6699743e-02 -1.7758497e-04  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5904083e-01  7.5272177e-03  6.0546736e-04  2.6017573e-05
  6.6699743e-02 -1.7758497e-04  0.0000000e+00  0.0000000e+00]",0,0.060269181665142,"[ 2.5904083e-01  7.5272177e-03  3.3904082e-06  1.5316101e-07
  6.6699684e-02 -1.0662732e-06  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5904083e-01  7.5272177e-03  3.3904082e-06  1.5316101e-07
  6.6699684e-02 -1.0662732e-06  0.0000000e+00  0.0000000e+00]",0,-0.018773477329994,"[ 2.5903893e-01  7.5270031e-03 -1.8999759e-04 -8.1647040e-06
  6.6702552e-02  5.5732380e-05  0.0000000e+00  0.0000000e+00]",0
37,"[ 2.5903893e-01  7.5270031e-03 -1.8999759e-04 -8.1647040e-06
  6.6702552e-02  5.5732380e-05  0.0000000e+00  0.0000000e+00]",2,-3.07851652821644,"[ 0.25886545  0.00805    -0.01678178  0.02327095  0.0661447  -0.01115729
  0.          0.        ]",0
37,"[ 0.25886545  0.00805    -0.01678178  0.02327095  0.0661447  -0.01115729
  0.          0.        ]",0,1.16525081870154,"[ 0.25870028  0.00799761 -0.01678287 -0.00233862  0.06640475  0.00520117
  0.          0.        ]",0
37,"[ 0.25870028  0.00799761 -0.01678287 -0.00233862  0.06640475  0.00520117
  0.          0.        ]",0,-1.68522254823627,"[ 0.25854778  0.00748073 -0.0191839  -0.02315271  0.07030213  0.07794756
  0.          0.        ]",0
37,"[ 0.25854778  0.00748073 -0.0191839  -0.02315271  0.07030213  0.07794756
  0.          0.        ]",0,11.9747608383983,"[ 2.5844488e-01  7.4659204e-03 -1.0357987e-02 -6.6777680e-04
  7.0346072e-02  8.5865083e-04  0.0000000e+00  1.0000000e+00]",0
37,"[ 2.5844488e-01  7.4659204e-03 -1.0357987e-02 -6.6777680e-04
  7.0346072e-02  8.5865083e-04  0.0000000e+00  1.0000000e+00]",0,0.456523748364226,"[ 2.5838557e-01  7.4660992e-03 -5.9050629e-03  5.2892601e-06
  7.0314549e-02 -6.4523681e-04  0.0000000e+00  1.0000000e+00]",0
37,"[ 2.5838557e-01  7.4660992e-03 -5.9050629e-03  5.2892601e-06
  7.0314549e-02 -6.4523681e-04  0.0000000e+00  1.0000000e+00]",0,0.43493650726878,"[ 2.5836992e-01  7.4653840e-03 -1.5777301e-03 -3.4378900e-05
  7.0307799e-02 -1.4893305e-04  0.0000000e+00  1.0000000e+00]",0
